Unit,Period,Days,Account,Amount
0004030B92EE,14,31,Cost of Sales - Paper,8103
0004030B92EE,15,30,Cost of Sales - Paper,8398
0004030B92EE,16,31,Cost of Sales - Paper,8928
0004030B92EE,17,31,Cost of Sales - Paper,9254
0004030B92EE,18,30,Cost of Sales - Paper,8624
0004030B92EE,19,31,Cost of Sales - Paper,9293
0004030B92EE,20,30,Cost of Sales - Paper,8505
0004030B92EE,21,31,Cost of Sales - Paper,10930
0004030B92EE,22,31,Cost of Sales - Paper,9235
0004030B92EE,23,28,Cost of Sales - Paper,9906
0004030B92EE,24,31,Cost of Sales - Paper,9563
0004030BEB57,1,30,Cost of Sales - Paper,9634
0004030BEB57,2,31,Cost of Sales - Paper,10280
0004030BEB57,3,30,Cost of Sales - Paper,8866
0004030BEB57,4,31,Cost of Sales - Paper,10312
0004030BEB57,5,31,Cost of Sales - Paper,9855
0004030BEB57,6,30,Cost of Sales - Paper,9696
0004030BEB57,7,31,Cost of Sales - Paper,10605
0004030BEB57,8,30,Cost of Sales - Paper,8838
0004030BEB57,9,31,Cost of Sales - Paper,10083
0004030BEB57,10,31,Cost of Sales - Paper,9462
0004030BEB57,11,28,Cost of Sales - Paper,9890
0004030BEB57,12,31,Cost of Sales - Paper,10976
0004030BEB57,13,30,Cost of Sales - Paper,11345
0004030BEB57,14,31,Cost of Sales - Paper,10454
0004030BEB57,15,30,Cost of Sales - Paper,11133
0004030BEB57,16,31,Cost of Sales - Paper,11669
0004030BEB57,17,31,Cost of Sales - Paper,10598
0004030BEB57,18,30,Cost of Sales - Paper,10863
0004030BEB57,19,31,Cost of Sales - Paper,11661
0004030BEB57,20,30,Cost of Sales - Paper,10557
0004030BEB57,21,31,Cost of Sales - Paper,13137
0004030BEB57,22,31,Cost of Sales - Paper,10812
0004030BEB57,23,28,Cost of Sales - Paper,11558
0004030BEB57,24,31,Cost of Sales - Paper,10063
00040302CD88,1,30,Crew Labor,486
00040302CD88,2,31,Crew Labor,1376
00040302CD88,3,30,Crew Labor,178
00040302CD88,4,31,Crew Labor,36597
00040302CD88,5,31,Crew Labor,29942
00040302CD88,6,30,Crew Labor,29863
00040302CD88,7,31,Crew Labor,31574
00040302CD88,8,30,Crew Labor,27787
00040302CD88,9,31,Crew Labor,31487
00040302CD88,10,31,Crew Labor,29127
00040302CD88,11,28,Crew Labor,29085
00040302CD88,12,31,Crew Labor,33993
00040302CD88,13,30,Crew Labor,35117
00040302CD88,14,31,Crew Labor,33509
00040302CD88,15,30,Crew Labor,33311
00040302CD88,16,31,Crew Labor,35666
00040302CD88,17,31,Crew Labor,36365
00040302CD88,18,30,Crew Labor,33280
00040302CD88,19,31,Crew Labor,35102
00040302CD88,20,30,Crew Labor,33155
00040302CD88,21,31,Crew Labor,38354
00040302CD88,22,31,Crew Labor,34158
00040302CD88,23,28,Crew Labor,33044
00040302CD88,24,31,Crew Labor,38835
00040302CE36,1,30,Crew Labor,45933
00040302CE36,2,31,Crew Labor,51594
00040302CE36,3,30,Crew Labor,54483
00040302CE36,4,31,Crew Labor,52890
00040302CE36,5,31,Crew Labor,51606
00040302CE36,6,30,Crew Labor,49642
00040302CE36,7,31,Crew Labor,54639
00040302CE36,8,30,Crew Labor,49207
00040302CE36,9,31,Crew Labor,61672
00040302CE36,10,31,Crew Labor,54090
00040302CE36,11,28,Crew Labor,48430
00040302CE36,12,31,Crew Labor,60383
00040302CE36,13,30,Crew Labor,55826
00040302CE36,14,31,Crew Labor,55948
00040302CE36,15,30,Crew Labor,51159
00040302CE36,16,31,Crew Labor,59166
00040302CE36,17,31,Crew Labor,52413
00040302CE36,18,30,Crew Labor,49875
00040302CE36,19,31,Crew Labor,51264
00040302CE36,20,30,Crew Labor,48826
00040302CE36,21,31,Crew Labor,65914
00040302CE36,22,31,Crew Labor,51471
00040302CE36,23,28,Crew Labor,51015
00040302CE36,24,31,Crew Labor,56820
00040302CF03,1,30,Crew Labor,2228
00040302CF03,2,31,Crew Labor,12712
00040302CF03,3,30,Crew Labor,37006
00040302CF03,4,31,Crew Labor,34080
00040302CF03,5,31,Crew Labor,36032
00040302CF03,6,30,Crew Labor,33731
00040302CF03,7,31,Crew Labor,40164
00040302CF03,8,30,Crew Labor,34441
00040302CF03,9,31,Crew Labor,45985
00040302CF03,10,31,Crew Labor,39196
00040302CF03,11,28,Crew Labor,36477
00040302CF03,12,31,Crew Labor,42709
00040302CF03,13,30,Crew Labor,43937
00040302CF03,14,31,Crew Labor,44789
00040302CF03,15,30,Crew Labor,41425
00040302CF03,16,31,Crew Labor,44633
00040302CF03,17,31,Crew Labor,43394
00040302CF03,18,30,Crew Labor,39126
00040302CF03,19,31,Crew Labor,40262
00040302CF03,20,30,Crew Labor,40215
00040302CF03,21,31,Crew Labor,48285
00040302CF03,22,31,Crew Labor,40891
00040302CF03,23,28,Crew Labor,41093
00040302CF03,24,31,Crew Labor,44141
00040302CF28,1,30,Crew Labor,2530
00040302CF28,2,31,Crew Labor,16736
00040302CF28,3,30,Crew Labor,39992
00040302CF28,4,31,Crew Labor,38222
00040302CF28,5,31,Crew Labor,43639
00040302CF28,6,30,Crew Labor,40399
00040302CF28,7,31,Crew Labor,44600
00040302CF28,8,30,Crew Labor,42227
00040302CF28,9,31,Crew Labor,54701
00040302CF28,10,31,Crew Labor,42186
00040302CF28,11,28,Crew Labor,41672
00040302CF28,12,31,Crew Labor,49563
00040302CF28,13,30,Crew Labor,46473
00040302CF28,14,31,Crew Labor,49482
00040302CF28,15,30,Crew Labor,46593
00040302CF28,16,31,Crew Labor,46689
00040302CF28,17,31,Crew Labor,47632
00040302CF28,18,30,Crew Labor,45776
00040302CF28,19,31,Crew Labor,50729
00040302CF28,20,30,Crew Labor,48042
00040302CF28,21,31,Crew Labor,57090
00040302CF28,22,31,Crew Labor,54094
00040302CF28,23,28,Crew Labor,51382
00040302CF28,24,31,Crew Labor,55282
00040302D006,1,30,Crew Labor,64
00040302D006,2,31,Crew Labor,-46
00040302D006,3,30,Crew Labor,-1394
00040302D006,4,31,Crew Labor,2573
00040302D006,5,31,Crew Labor,1250
00040302D006,6,30,Crew Labor,1700
00040302D006,7,31,Crew Labor,61
00040302D006,8,30,Crew Labor,3262
00040302D006,9,31,Crew Labor,2463
00040302D006,10,31,Crew Labor,2578
00040302D006,11,28,Crew Labor,8901
00040302D006,12,31,Crew Labor,14498
00040302D006,13,30,Crew Labor,13521
00040302D006,14,31,Crew Labor,18583
00040302D006,15,30,Crew Labor,18361
00040302D006,16,31,Crew Labor,21415
00040302D006,17,31,Crew Labor,20882
00040302D006,18,30,Crew Labor,19703
00040302D006,19,31,Crew Labor,20801
00040302D006,20,30,Crew Labor,19401
00040302D006,21,31,Crew Labor,26086
00040302D006,22,31,Crew Labor,20836
00040302D006,23,28,Crew Labor,22538
00040302D006,24,31,Crew Labor,22754
00040302D014,1,30,Crew Labor,51571
00040302D014,2,31,Crew Labor,56992
00040302D014,3,30,Crew Labor,55267
00040302D014,4,31,Crew Labor,53901
00040302D014,5,31,Crew Labor,59087
00040302D014,6,30,Crew Labor,51824
00040302D014,7,31,Crew Labor,52630
00040302D014,8,30,Crew Labor,48303
00040302D014,9,31,Crew Labor,64256
00040302D014,10,31,Crew Labor,52774
00040302D014,11,28,Crew Labor,48992
00040302D014,12,31,Crew Labor,57416
00040302D014,13,30,Crew Labor,59357
00040302D014,14,31,Crew Labor,61877
00040302D014,15,30,Crew Labor,60116
00040302D014,16,31,Crew Labor,61309
00040302D014,17,31,Crew Labor,57914
00040302D014,18,30,Crew Labor,48983
00040302D014,19,31,Crew Labor,51806
00040302D014,20,30,Crew Labor,47167
00040302D014,21,31,Crew Labor,56985
00040302D014,22,31,Crew Labor,50980
00040302D014,23,28,Crew Labor,49731
00040302D014,24,31,Crew Labor,54801
0004030A635E,1,30,Crew Labor,94427
0004030A635E,2,31,Crew Labor,98665
0004030A635E,3,30,Crew Labor,102558
0004030A635E,4,31,Crew Labor,109374
0004030A635E,5,31,Crew Labor,113657
0004030A635E,6,30,Crew Labor,101541
0004030A635E,7,31,Crew Labor,98495
0004030A635E,8,30,Crew Labor,89475
0004030A635E,9,31,Crew Labor,121605
0004030A635E,10,31,Crew Labor,102036
0004030A635E,11,28,Crew Labor,89383
0004030A635E,12,31,Crew Labor,105374
0004030A635E,13,30,Crew Labor,110241
0004030A635E,14,31,Crew Labor,116396
0004030A635E,15,30,Crew Labor,112217
0004030A635E,16,31,Crew Labor,109078
0004030A635E,17,31,Crew Labor,114544
0004030A635E,18,30,Crew Labor,105097
0004030A635E,19,31,Crew Labor,99936
0004030A635E,20,30,Crew Labor,83997
0004030A635E,21,31,Crew Labor,104878
0004030A635E,22,31,Crew Labor,103745
0004030A635E,23,28,Crew Labor,96576
0004030A635E,24,31,Crew Labor,110749
0004030B92EE,1,30,Crew Labor,64437
0004030B92EE,2,31,Crew Labor,70244
0004030B92EE,3,30,Crew Labor,81137
0004030B92EE,4,31,Crew Labor,76280
0004030B92EE,5,31,Crew Labor,69098
0004030B92EE,6,30,Crew Labor,71039
0004030B92EE,7,31,Crew Labor,71068
0004030B92EE,8,30,Crew Labor,62180
0004030B92EE,9,31,Crew Labor,80247
0004030B92EE,10,31,Crew Labor,66100
0004030B92EE,11,28,Crew Labor,65344
0004030B92EE,12,31,Crew Labor,76498
0004030B92EE,13,30,Crew Labor,71676
0004030B92EE,14,31,Crew Labor,74032
0004030B92EE,15,30,Crew Labor,75611
0004030B92EE,16,31,Crew Labor,75383
0004030B92EE,17,31,Crew Labor,74534
0004030B92EE,18,30,Crew Labor,68435
0004030B92EE,19,31,Crew Labor,71882
0004030B92EE,20,30,Crew Labor,62468
0004030B92EE,21,31,Crew Labor,81098
0004030B92EE,22,31,Crew Labor,70931
0004030B92EE,23,28,Crew Labor,73002
0004030B92EE,24,31,Crew Labor,84472
0004030BEB57,1,30,Crew Labor,85914
0004030BEB57,2,31,Crew Labor,97802
0004030BEB57,3,30,Crew Labor,90714
0004030BEB57,4,31,Crew Labor,80141
0004030BEB57,5,31,Crew Labor,86685
0004030BEB57,6,30,Crew Labor,82139
0004030BEB57,7,31,Crew Labor,87662
0004030BEB57,8,30,Crew Labor,75701
0004030BEB57,9,31,Crew Labor,105306
0004030BEB57,10,31,Crew Labor,82884
0004030BEB57,11,28,Crew Labor,76779
0004030BEB57,12,31,Crew Labor,93485
0004030BEB57,13,30,Crew Labor,91074
0004030BEB57,14,31,Crew Labor,90202
0004030BEB57,15,30,Crew Labor,91707
0004030BEB57,16,31,Crew Labor,91499
0004030BEB57,17,31,Crew Labor,88424
0004030BEB57,18,30,Crew Labor,76235
0004030BEB57,19,31,Crew Labor,82454
0004030BEB57,20,30,Crew Labor,75243
0004030BEB57,21,31,Crew Labor,94509
0004030BEB57,22,31,Crew Labor,82894
0004030BEB57,23,28,Crew Labor,83338
0004030BEB57,24,31,Crew Labor,94112
00040302CD88,1,30,Management Labor,3983
00040302CD88,2,31,Management Labor,4255
00040302CD88,3,30,Management Labor,4241
00040302CD88,4,31,Management Labor,5515
00040302CD88,5,31,Management Labor,5484
00040302CD88,6,30,Management Labor,5416
00040302CD88,7,31,Management Labor,4927
00040302CD88,8,30,Management Labor,5218
00040302CD88,9,31,Management Labor,5048
00040302CD88,10,31,Management Labor,5197
00040302CD88,11,28,Management Labor,5498
00040302CD88,12,31,Management Labor,3970
00040302CD88,13,30,Management Labor,3620
00040302CD88,14,31,Management Labor,3639
00040302CD88,15,30,Management Labor,3972
00040302CD88,16,31,Management Labor,3252
00040302CD88,17,31,Management Labor,4301
00040302CD88,18,30,Management Labor,3766
00040302CD88,19,31,Management Labor,4218
00040302CD88,20,30,Management Labor,3292
00040302CD88,21,31,Management Labor,3210
00040302CD88,22,31,Management Labor,3881
00040302CD88,23,28,Management Labor,4405
00040302CD88,24,31,Management Labor,4898
00040302CE36,1,30,Management Labor,4298
00040302CE36,2,31,Management Labor,4087
00040302CE36,3,30,Management Labor,4362
00040302CE36,4,31,Management Labor,5567
00040302CE36,5,31,Management Labor,4247
00040302CE36,6,30,Management Labor,4505
00040302CE36,7,31,Management Labor,4442
00040302CE36,8,30,Management Labor,4710
00040302CE36,9,31,Management Labor,4662
00040302CE36,10,31,Management Labor,4750
00040302CE36,11,28,Management Labor,4407
00040302CE36,12,31,Management Labor,4940
00040302CE36,13,30,Management Labor,4530
00040302CE36,14,31,Management Labor,4522
00040302CE36,15,30,Management Labor,5351
00040302CE36,16,31,Management Labor,5471
00040302CE36,17,31,Management Labor,7981
00040302CE36,18,30,Management Labor,7430
00040302CE36,19,31,Management Labor,8108
00040302CE36,20,30,Management Labor,6010
00040302CE36,21,31,Management Labor,7860
00040302CE36,22,31,Management Labor,4491
00040302CE36,23,28,Management Labor,4843
00040302CE36,24,31,Management Labor,5398
00040302CF03,1,30,Management Labor,2354
00040302CF03,2,31,Management Labor,2707
00040302CF03,3,30,Management Labor,4083
00040302CF03,4,31,Management Labor,4076
00040302CF03,5,31,Management Labor,3912
00040302CF03,6,30,Management Labor,3547
00040302CF03,7,31,Management Labor,3526
00040302CF03,8,30,Management Labor,2595
00040302CF03,9,31,Management Labor,6345
00040302CF03,10,31,Management Labor,4128
00040302CF03,11,28,Management Labor,3826
00040302CF03,12,31,Management Labor,7512
00040302CF03,13,30,Management Labor,7351
00040302CF03,14,31,Management Labor,6269
00040302CF03,15,30,Management Labor,7197
00040302CF03,16,31,Management Labor,6374
00040302CF03,17,31,Management Labor,5707
00040302CF03,18,30,Management Labor,3604
00040302CF03,19,31,Management Labor,4091
00040302CF03,20,30,Management Labor,3419
00040302CF03,21,31,Management Labor,4740
00040302CF03,22,31,Management Labor,3879
00040302CF03,23,28,Management Labor,4404
00040302CF03,24,31,Management Labor,4985
00040302CF28,1,30,Management Labor,3015
00040302CF28,2,31,Management Labor,3443
00040302CF28,3,30,Management Labor,4859
00040302CF28,4,31,Management Labor,7296
00040302CF28,5,31,Management Labor,8506
00040302CF28,6,30,Management Labor,6543
00040302CF28,7,31,Management Labor,5650
00040302CF28,8,30,Management Labor,7235
00040302CF28,9,31,Management Labor,5900
00040302CF28,10,31,Management Labor,5969
00040302CF28,11,28,Management Labor,5562
00040302CF28,12,31,Management Labor,6347
00040302CF28,13,30,Management Labor,5729
00040302CF28,14,31,Management Labor,5830
00040302CF28,15,30,Management Labor,6043
00040302CF28,16,31,Management Labor,4729
00040302CF28,17,31,Management Labor,6027
00040302CF28,18,30,Management Labor,5436
00040302CF28,19,31,Management Labor,5943
00040302CF28,20,30,Management Labor,5092
00040302CF28,21,31,Management Labor,6205
00040302CF28,22,31,Management Labor,5502
00040302CF28,23,28,Management Labor,5821
00040302CF28,24,31,Management Labor,6486
00040302D006,1,30,Management Labor,1950
00040302D006,2,31,Management Labor,2306
00040302D006,3,30,Management Labor,2208
00040302D006,4,31,Management Labor,309
00040302D006,5,31,Management Labor,1929
00040302D006,6,30,Management Labor,2868
00040302D006,7,31,Management Labor,1702
00040302D006,8,30,Management Labor,2574
00040302D006,9,31,Management Labor,2504
00040302D006,10,31,Management Labor,2959
00040302D006,11,28,Management Labor,3238
00040302D006,12,31,Management Labor,3990
00040302D006,13,30,Management Labor,3526
00040302D006,14,31,Management Labor,4014
00040302D006,15,30,Management Labor,4066
00040302D006,16,31,Management Labor,3371
00040302D006,17,31,Management Labor,4450
00040302D006,18,30,Management Labor,3905
00040302D006,19,31,Management Labor,4401
00040302D006,20,30,Management Labor,3720
00040302D006,21,31,Management Labor,4721
00040302D006,22,31,Management Labor,3944
00040302D006,23,28,Management Labor,4460
00040302D006,24,31,Management Labor,5069
00040302D014,1,30,Management Labor,4024
00040302D014,2,31,Management Labor,3823
00040302D014,3,30,Management Labor,4088
00040302D014,4,31,Management Labor,4081
00040302D014,5,31,Management Labor,3973
00040302D014,6,30,Management Labor,3672
00040302D014,7,31,Management Labor,7329
00040302D014,8,30,Management Labor,7214
00040302D014,9,31,Management Labor,7244
00040302D014,10,31,Management Labor,9073
00040302D014,11,28,Management Labor,7220
00040302D014,12,31,Management Labor,7733
00040302D014,13,30,Management Labor,6115
00040302D014,14,31,Management Labor,4946
00040302D014,15,30,Management Labor,5214
00040302D014,16,31,Management Labor,4095
00040302D014,17,31,Management Labor,8703
00040302D014,18,30,Management Labor,7110
00040302D014,19,31,Management Labor,7681
00040302D014,20,30,Management Labor,6533
00040302D014,21,31,Management Labor,7526
00040302D014,22,31,Management Labor,6940
00040302D014,23,28,Management Labor,7083
00040302D014,24,31,Management Labor,7585
0004030A635E,1,30,Management Labor,4281
0004030A635E,2,31,Management Labor,6013
0004030A635E,3,30,Management Labor,6758
0004030A635E,4,31,Management Labor,7726
0004030A635E,5,31,Management Labor,7148
0004030A635E,6,30,Management Labor,5192
0004030A635E,7,31,Management Labor,4910
0004030A635E,8,30,Management Labor,6483
0004030A635E,9,31,Management Labor,7765
0004030A635E,10,31,Management Labor,8006
0004030A635E,11,28,Management Labor,7459
0004030A635E,12,31,Management Labor,8476
0004030A635E,13,30,Management Labor,6353
0004030A635E,14,31,Management Labor,5206
0004030A635E,15,30,Management Labor,9872
0004030A635E,16,31,Management Labor,16581
0004030A635E,17,31,Management Labor,8218
0004030A635E,18,30,Management Labor,10095
0004030A635E,19,31,Management Labor,8517
0004030A635E,20,30,Management Labor,8453
0004030A635E,21,31,Management Labor,12542
0004030A635E,22,31,Management Labor,11476
0004030A635E,23,28,Management Labor,8453
0004030A635E,24,31,Management Labor,11564
0004030B92EE,1,30,Management Labor,4240
0004030B92EE,2,31,Management Labor,4029
0004030B92EE,3,30,Management Labor,4304
0004030B92EE,4,31,Management Labor,4298
0004030B92EE,5,31,Management Labor,4163
0004030B92EE,6,30,Management Labor,5862
0004030B92EE,7,31,Management Labor,6663
0004030B92EE,8,30,Management Labor,7127
0004030B92EE,9,31,Management Labor,7046
0004030B92EE,10,31,Management Labor,4823
0004030B92EE,11,28,Management Labor,4291
0004030B92EE,12,31,Management Labor,4913
0004030B92EE,13,30,Management Labor,4403
0004030B92EE,14,31,Management Labor,4533
0004030B92EE,15,30,Management Labor,7915
0004030B92EE,16,31,Management Labor,8745
0004030B92EE,17,31,Management Labor,5986
0004030B92EE,18,30,Management Labor,7505
0004030B92EE,19,31,Management Labor,8189
0004030B92EE,20,30,Management Labor,7025
0004030B92EE,21,31,Management Labor,8018
0004030B92EE,22,31,Management Labor,7465
0004030B92EE,23,28,Management Labor,7542
0004030B92EE,24,31,Management Labor,8472
0004030BEB57,1,30,Management Labor,4660
0004030BEB57,2,31,Management Labor,4816
0004030BEB57,3,30,Management Labor,5166
0004030BEB57,4,31,Management Labor,6350
0004030BEB57,5,31,Management Labor,7620
0004030BEB57,6,30,Management Labor,8039
0004030BEB57,7,31,Management Labor,7884
0004030BEB57,8,30,Management Labor,8436
0004030BEB57,9,31,Management Labor,7463
0004030BEB57,10,31,Management Labor,5681
0004030BEB57,11,28,Management Labor,5326
0004030BEB57,12,31,Management Labor,6090
0004030BEB57,13,30,Management Labor,6027
0004030BEB57,14,31,Management Labor,4479
0004030BEB57,15,30,Management Labor,4869
0004030BEB57,16,31,Management Labor,4036
0004030BEB57,17,31,Management Labor,5216
0004030BEB57,18,30,Management Labor,4657
0004030BEB57,19,31,Management Labor,5066
0004030BEB57,20,30,Management Labor,3997
0004030BEB57,21,31,Management Labor,4989
0004030BEB57,22,31,Management Labor,4278
0004030BEB57,23,28,Management Labor,5253
0004030BEB57,24,31,Management Labor,5433
00040302CD88,1,30,Other Labor-related Costs,2351
00040302CD88,2,31,Other Labor-related Costs,2745
00040302CD88,3,30,Other Labor-related Costs,2376
00040302CD88,4,31,Other Labor-related Costs,2300
00040302CD88,5,31,Other Labor-related Costs,2451
00040302CD88,6,30,Other Labor-related Costs,2452
00040302CD88,7,31,Other Labor-related Costs,2535
00040302CD88,8,30,Other Labor-related Costs,2236
00040302CD88,9,31,Other Labor-related Costs,1656
00040302CD88,10,31,Other Labor-related Costs,2435
00040302CD88,11,28,Other Labor-related Costs,2419
00040302CD88,12,31,Other Labor-related Costs,2719
00040302CD88,13,30,Other Labor-related Costs,2858
00040302CD88,14,31,Other Labor-related Costs,2716
00040302CD88,15,30,Other Labor-related Costs,2769
00040302CD88,16,31,Other Labor-related Costs,2769
00040302CD88,17,31,Other Labor-related Costs,2991
